Env,Hybrid,Yield_Mg_ha
IAH1_2022,NC386/LH244,11.479444725459548
IAH1_2022,NC388/LH244,11.483658870605671
IAH1_2022,NC398/LH244,11.451076261629668
IAH1_2022,NC406/LH244,11.47597043267258
IAH1_2022,NC426/LH244,11.524130591930057
IAH1_2022,NC428/LH244,11.441933943495693
IAH1_2022,NC438/LH244,11.500411324249711
IAH1_2022,NC454/LH244,11.462516103878205
IAH1_2022,NC456/LH244,11.385862896980095
IAH1_2022,NC458/LH244,11.483658870605671
IAH1_2022,NC508/LH244,11.522156770448914
IAH1_2022,NC512/LH244,11.451442879308022
IAH1_2022,NC524/LH244,11.544475228940007
IAH1_2022,NC528/LH244,11.483658870605671
IAH1_2022,NC530/LH244,11.386867683952058
IAH1_2022,NC540/LH244,11.455163481929018
IAH1_2022,NC542/LH244,11.531818148489782
IAH1_2022,NC546/LH244,11.507814731914205
IAH1_2022,NC548/LH244,11.522156770448914
IAH1_2022,NKH8431/LH244,11.087337480113018
IAH1_2022,OH43/LH244,11.286042062155106
IAH1_2022,OH7B/LH244,11.46233346555175
IAH1_2022,PH207/LH244,11.403670849428137
IAH1_2022,PH24E/LH244,11.899633825818308
IAH1_2022,PHAP9/LH244,11.62701999050996
IAH1_2022,PHB47/LH244,10.98324919562988
IAH1_2022,PHB47/PHN82,11.276578563021227
IAH1_2022,PHB47/PHZ51,10.751871715487349
IAH1_2022,PHG29/PHG47,10.620893827102275
IAH1_2022,PHG35/LH244,11.19580566063047
IAH1_2022,PHG39/PHN82,11.65759418811738
IAH1_2022,PHG47/LH244,11.494762225879295
IAH1_2022,PHJ40/PHAJ0,10.704173745080704
IAH1_2022,PHJ89/LH244,11.473250205815324
IAH1_2022,PHJ90/LH244,11.240151672625409
IAH1_2022,PHK56/LH244,10.984454165748222
IAH1_2022,PHKE6/LH244,10.89666972978125
IAH1_2022,PHN11/LH244,11.462483031535976
IAH1_2022,PHN11_LH145_0005/LH244,10.971903676183928
IAH1_2022,PHN11_LH145_0028/LH244,11.246579121840163
IAH1_2022,PHN11_LH145_0085/LH244,11.400210099977178
IAH1_2022,PHN11_OH43_0001/LH244,11.339380378932338
IAH1_2022,PHN11_OH43_0075/LH244,11.328672326023405
IAH1_2022,PHN11_OH43_0088/LH244,11.499805492777488
IAH1_2022,PHN11_PHG47_0251/LH244,10.963679999414106
IAH1_2022,PHN11_PHG47_0287/LH244,11.215520450018063
IAH1_2022,PHN11_PHW65_0312/LH244,11.975099254775415
IAH1_2022,PHN11_PHW65_0323/LH244,12.000941113568118
IAH1_2022,PHN11_PHW65_0359/LH244,11.85989791942855
IAH1_2022,PHN46/LH244,11.354682817310401
IAH1_2022,PHP02/LH244,11.870451159522897
IAH1_2022,PHP55/LH244,11.90071245254234
IAH1_2022,PHR03/LH244,11.513068303783102
IAH1_2022,PHRE1/PHTD5,11.281661374930458
IAH1_2022,PHW30/LH244,10.689295540309939
IAH1_2022,PHW30_MO17-010-(2N)-01/LH244,11.457874240695123
IAH1_2022,PHW30_MO17-032-(2N)-01/LH244,11.44609019473609
IAH1_2022,PHW30_MO17-095-(2N)-01/LH244,11.028588318216194
IAH1_2022,PHW30_MO17-129-(2N)-01/LH244,11.52483026139359
IAH1_2022,PHW30_MO17-178-(2N)-01/LH244,11.744898998516582
IAH1_2022,PHW30_MO17-234-(2N)-02/LH244,10.927025217296613
IAH1_2022,PHW30_MO17-299-(2N)-01/LH244,11.445813458307006
IAH1_2022,PHW52/PHM49,11.181038937321595
IAH1_2022,PHW52/PHN82,12.067193424812713
IAH1_2022,PHW65/LH244,11.840569675110748
IAH1_2022,PHW65_MOG_0137/LH244,11.779287129120087
IAH1_2022,PHW65_MOG_0176/LH244,11.481763293816405
IAH1_2022,PHW65_MOG_0271/LH244,11.87946178250553
IAH1_2022,TX303/LH244,11.46647247959365
IAH1_2022,TX714/TX779,10.910515804787261
IAH1_2022,TX777/LH195,11.687269990311375
IAH1_2022,TX779/LH195,11.621709574027793
IAH1_2022,TX951/LH195,11.69264855042716
IAH1_2022,W10001_0003/LH244,11.411754011400651
IAH1_2022,W10001_0007/LH244,11.406773903297285
IAH1_2022,W10001_0008/LH244,11.307908219533994
IAH1_2022,W10001_0009/LH244,11.363316975982226
IAH1_2022,W10001_0010/LH244,11.249672365984932
IAH1_2022,W10001_0011/LH244,11.435262884002505
IAH1_2022,W10001_0012/LH244,11.529570812521035
IAH1_2022,W10001_0013/LH244,11.50148649960885
IAH1_2022,W10001_0014/LH244,11.38959483547858
IAH1_2022,W10001_0016/LH244,11.41332329961347
IAH1_2022,W10001_0017/LH244,11.44802439308345
IAH1_2022,W10001_0018/LH244,11.524053742783636
IAH1_2022,W10001_0019/LH244,11.441466911169794
IAH1_2022,W10001_0021/LH244,11.36073646929941
IAH1_2022,W10001_0022/LH244,11.108432669884982
IAH1_2022,W10001_0023/LH244,11.415706413092204
IAH1_2022,W10001_0029/LH244,11.257209794500223
IAH1_2022,W10001_0030/LH244,11.399696197726453
IAH1_2022,W10001_0031/LH244,11.394966131199837
IAH1_2022,W10001_0033/LH244,11.513068303783102
IAH1_2022,W10001_0036/LH244,11.284435494367665
IAH1_2022,W10001_0040/LH244,11.48456788258154
IAH1_2022,W10001_0042/LH244,11.512144091937618
IAH1_2022,W10001_0047/LH244,11.308741136359586
IAH1_2022,W10002_0002/LH244,11.668263251528884
IAH1_2022,W10002_0004/LH244,11.525168974012544
IAH1_2022,W10005_0029/LH244,11.6884612220186
IAH1_2022,W10005_0107/LH244,11.751752675221523
IAH1_2022,W10005_0111/LH244,11.36196687253855
IAH1_2022,W10005_0147/LH244,11.510059850005272
IAH1_2022,W10005_0220/LH244,11.452558484479402
IAH1_2022,W10010_0018/LH244,11.701233226651315
IAH1_2022,W10010_0032/LH244,11.355391126293089
IAH1_2022,W10010_0084/LH244,11.490799959757226
IAH1_2022,W10010_0093/LH244,11.34780896965133
IAH1_2022,W10010_0101/LH244,11.313567085061722
IAH1_2022,W10010_0118/LH244,11.143524382012206
IAH1_2022,W10010_0124/LH244,11.514715755511482
IAH1_2022,W10010_0148/LH244,11.637928655195546
IAH1_2022,W10010_0170/LH244,11.482541394438268
IAH1_2022,W10010_0175/LH244,11.52718586656617
IAH1_2022,W10010_0188/LH244,10.55747144909792
IAH1_2022,W10010_0189/LH244,11.197187453427759
IAH1_2022,W10010_0215/LH244,10.909427675984611
IAH1_2022,W10010_0239/LH244,11.39356689504628
IAH1_2022,W10010_0279/LH244,10.506573669254502
IAH1_2022,W10010_0294/LH244,11.367971937919455
IAH1_2022,W10010_0310/LH244,11.643548733432564
IAH1_2022,W10010_0311/LH244,11.021395388642599
IAH1_2022,W10010_0337/LH244,11.312010253659954
IAH1_2022,W10010_0346/LH244,11.474915746777148
IAH1_2022,W10010_0358/LH244,10.853884126041494
IAH1_2022,W10010_0366/LH244,11.387043699723954
IAH1_2022,W10010_0381/LH244,10.159552955220908
IAH1_2022,W10010_0452/LH244,10.947943070043781
IAH1_2022,W10010_0464/LH244,11.32905688418948
IAH1_2022,W22/LH244,11.53266647081168
IAH2_2022,B14A/H95,10.535942915706404
IAH2_2022,B14A/MO17,9.746501535979647
IAH2_2022,B14A/OH43,10.387242081117776
IAH2_2022,B37/H95,10.333982944749968
IAH2_2022,B37/MO17,10.441379931985768
IAH2_2022,B37/OH43,10.359505240228113
IAH2_2022,B73/MO17,10.907540130173542
IAH2_2022,B73/PHM49,11.516720996220448
IAH2_2022,B73/PHN82,12.033681848224202
IAH2_2022,B73/TX779,10.315702863003175
IAH2_2022,B97/LH244,10.656918944436494
IAH2_2022,BGEM-0039-N/LH244,10.334347105912325
IAH2_2022,BGEM-0063-N/LH244,10.329512987974494
IAH2_2022,BGEM-0089-N/LH244,9.797475478901385
IAH2_2022,BGEM-0124-N/LH244,10.023190872213851
IAH2_2022,BGEM-0129-N/LH244,10.809434006358908
IAH2_2022,CG119/CG108,9.182542869282955
IAH2_2022,CG44/CGR01,10.009626308981208
IAH2_2022,DK3IIH6/LH244,10.551669649590092
IAH2_2022,DK78010/LH244,10.4233872681918
IAH2_2022,F42/H95,10.54307750352766
IAH2_2022,F42/MO17,10.744636487254173
IAH2_2022,F42/OH43,10.550888159095104
IAH2_2022,GEMN-0096/LH244,10.715685423348278
IAH2_2022,GEMN-0096_LH212HT_0001/LH244,10.644950752273107
IAH2_2022,GEMN-0096_LH212HT_0002/LH244,10.775225429133316
IAH2_2022,GEMN-0096_LH212HT_0003/LH244,10.859118219467248
IAH2_2022,GEMN-0096_LH212HT_0004/LH244,10.794852791282953
IAH2_2022,GEMN-0096_LH212HT_0005/LH244,10.85190415741423
IAH2_2022,GEMN-0096_LH212HT_0006/LH244,10.679515619703078
IAH2_2022,GEMN-0096_LH212HT_0008/LH244,10.595001891475661
IAH2_2022,GEMN-0096_LH212HT_0009/LH244,10.767345717380536
IAH2_2022,GEMN-0096_LH212HT_0010/LH244,10.663248647458284
IAH2_2022,GEMN-0096_LH212HT_0011/LH244,10.825254081560683
IAH2_2022,GEMN-0096_LH212HT_0012/LH244,10.752975233232888
IAH2_2022,GEMN-0096_LH212HT_0013/LH244,10.842708032368012
IAH2_2022,GEMN-0096_LH212HT_0014/LH244,10.716005031974099
IAH2_2022,GEMN-0096_LH212HT_0017/LH244,10.602850286433476
IAH2_2022,GEMN-0096_LH212HT_0020/LH244,10.683605181471673
IAH2_2022,GEMN-0096_LH212HT_0021/LH244,10.656862554473529
IAH2_2022,GEMN-0096_PHJ89_0001/LH244,10.659284133608672
IAH2_2022,GEMN-0096_PHJ89_0002/LH244,10.660723811251547
IAH2_2022,GEMN-0096_PHJ89_0006/LH244,10.764596574603992
IAH2_2022,GEMN-0096_PHJ89_0007/LH244,10.69044641482165
IAH2_2022,GEMN-0096_PHJ89_0009/LH244,10.457724425888875
IAH2_2022,GEMN-0096_PHJ89_0010/LH244,10.643099880896074
IAH2_2022,GEMN-0096_PHJ89_0011/LH244,10.502328632123433
IAH2_2022,GEMN-0096_PHJ89_0012/LH244,10.534550202112877
IAH2_2022,GEMN-0096_PHJ89_0013/LH244,10.593497969697772
IAH2_2022,GEMN-0096_PHJ89_0014/LH244,10.66811381463613
IAH2_2022,GEMN-0096_PHJ89_0016/LH244,10.896939162845205
IAH2_2022,GEMN-0096_PHJ89_0017/LH244,10.615897096817097
IAH2_2022,GEMN-0096_PHK76_0001/LH244,9.983646909040953
IAH2_2022,GEMN-0096_PHK76_0002/LH244,10.357342591810738
IAH2_2022,GEMN-0096_PHK76_0003/LH244,10.326702348796688
IAH2_2022,GEMN-0096_PHK76_0004/LH244,10.47474741834226
IAH2_2022,GEMN-0096_PHK76_0006/LH244,10.369069083815003
IAH2_2022,GEMN-0096_PHK76_0007/LH244,10.114376323020759
IAH2_2022,GEMN-0096_PHK76_0008/LH244,10.407308080217167
IAH2_2022,GEMN-0096_PHK76_0009/LH244,9.933703969244721
IAH2_2022,GEMN-0096_PHK76_0010/LH244,9.988213807767162
IAH2_2022,GEMN-0096_PHK76_0013/LH244,9.88075361783088
IAH2_2022,GEMN-0096_PHK76_0015/LH244,9.929137070518511
IAH2_2022,GEMN-0096_PHK76_0016/LH244,9.957935983091565
IAH2_2022,GEMN-0096_PHN46_0001/LH244,10.727265316570271
IAH2_2022,GEMN-0096_PHN46_0002/LH244,10.954664926445398
IAH2_2022,GEMN-0096_PHN46_0003/LH244,10.917696773308828
IAH2_2022,GEMN-0096_PHN46_0004/LH244,10.73549223520037
IAH2_2022,GEMN-0096_PHN46_0005/LH244,10.72854314097109
IAH2_2022,GEMN-0096_PHN46_0007/LH244,10.698254460924812
IAH2_2022,GEMN-0096_PHN46_0008/LH244,10.844647899848844
IAH2_2022,GEMN-0096_PHN46_0009/LH244,10.39326682459649
IAH2_2022,GEMN-0096_PHN46_0010/LH244,10.593568063436024
IAH2_2022,GEMN-0096_PHN46_0011/LH244,10.299041561000326
IAH2_2022,GEMN-0096_PHN46_0012/LH244,10.616480329548803
IAH2_2022,GEMN-0096_PHN46_0013/LH244,10.43756010257628
IAH2_2022,GEMN-0096_PHN46_0014/LH244,10.689580317252283
IAH2_2022,GEMN-0096_PHN46_0018/LH244,10.509371294361099
IAH2_2022,GEMN-0096_PHN46_0020/LH244,10.190825127742485
IAH2_2022,GEMN-0096_PHN46_0023/LH244,10.813559857015694
IAH2_2022,GEMN-0096_PHP02_0001/LH244,10.766950364623543
IAH2_2022,GEMN-0096_PHP02_0002/LH244,10.758079263788318
IAH2_2022,GEMN-0096_PHP02_0003/LH244,10.464606152301576
IAH2_2022,GEMN-0096_PHP02_0004/LH244,10.311433427200273
IAH2_2022,GEMN-0096_PHP02_0005/LH244,10.354664095031762
IAH2_2022,GEMN-0096_PHP02_0006/LH244,10.5676342930488
IAH2_2022,GEMN-0096_PHP02_0007/LH244,10.644691461909765
IAH2_2022,GEMN-0096_PHP02_0009/LH244,10.627952006842213
IAH2_2022,GEMN-0096_PHP02_0010/LH244,10.597833106785794
IAH2_2022,GEMN-0096_PHP02_0011/LH244,10.713717965227808
IAH2_2022,GEMN-0096_PHP02_0012/LH244,10.690270213137218
IAH2_2022,GEMN-0096_PHP02_0015/LH244,10.684879003215864
IAH2_2022,GEMN-0096_PHP02_0016/LH244,10.68179883421484
IAH2_2022,GEMN-0096_PHP02_0017/LH244,10.378451742201387
IAH2_2022,GEMN-0096_PHP02_0022/LH244,10.696676887899436
IAH2_2022,GEMN-0096_PHP02_0025/LH244,10.56557174037607
IAH2_2022,GEMN-0096_PHP02_0030/LH244,10.637012965567763
IAH2_2022,GEMN-0097/LH244,10.491717390066148
IAH2_2022,GEMN-0097_LH212HT_0002/LH244,10.656198122039044
IAH2_2022,GEMN-0097_LH212HT_0004/LH244,10.822341946174983
IAH2_2022,GEMN-0097_LH212HT_0017/LH244,10.757126942183675
IAH2_2022,GEMN-0097_LH212HT_0019/LH244,10.494761843148629
IAH2_2022,GEMN-0097_LH212HT_0020/LH244,10.498292221479414
IAH2_2022,GEMN-0097_LH212HT_0023/LH244,10.834379353614557
IAH2_2022,GEMN-0097_LH212HT_0026/LH244,10.720413567312901
IAH2_2022,GEMN-0097_LH212HT_0032/LH244,10.699110639555624
IAH2_2022,GEMN-0097_LH212HT_0034/LH244,10.62428665066994
IAH2_2022,GEMN-0097_LH212HT_0039/LH244,10.612701595613625
IAH2_2022,GEMN-0097_LH212HT_0047/LH244,10.675132114107857
IAH2_2022,GEMN-0097_LH212HT_0051/LH244,10.63863493604048
IAH2_2022,GEMN-0097_LH212HT_0054/LH244,10.627830799714948
IAH2_2022,GEMN-0097_LH212HT_0058/LH244,10.631497608087717
IAH2_2022,GEMN-0097_LH212HT_0061/LH244,10.603318700616231
IAH2_2022,GEMN-0097_LH212HT_0062/LH244,10.532904504893834
IAH2_2022,GEMN-0097_LH212HT_0069/LH244,10.500983244018613
IAH2_2022,GEMN-0097_LH212HT_0074/LH244,10.60818807104545
IAH2_2022,GEMN-0097_LH212HT_0078/LH244,10.309859349998234
IAH2_2022,GEMN-0097_LH212HT_0085/LH244,10.616973444233741
IAH2_2022,GEMN-0097_LH212HT_0090/LH244,10.690305487387494
IAH2_2022,GEMN-0097_PHJ89_0001/LH244,10.666345193830466
IAH2_2022,GEMN-0097_PHJ89_0002/LH244,10.740099504698557
IAH2_2022,GEMN-0097_PHJ89_0003/LH244,10.621246582415754
IAH2_2022,GEMN-0097_PHJ89_0004/LH244,10.70850230935248
IAH2_2022,GEMN-0097_PHJ89_0005/LH244,10.559436231110235
IAH2_2022,GEMN-0097_PHJ89_0006/LH244,10.658539184230026
IAH2_2022,GEMN-0097_PHJ89_0007/LH244,10.6463544093823
IAH2_2022,GEMN-0097_PHJ89_0008/LH244,10.654093244993819
IAH2_2022,GEMN-0097_PHJ89_0010/LH244,10.73378215846309
IAH2_2022,GEMN-0097_PHJ89_0011/LH244,10.194687990348434
IAH2_2022,GEMN-0097_PHJ89_0012/LH244,10.516376238973027
IAH2_2022,GEMN-0097_PHJ89_0013/LH244,10.689399541266718
IAH2_2022,GEMN-0097_PHJ89_0016/LH244,10.562944804060596
IAH2_2022,GEMN-0097_PHJ89_0020/LH244,10.604239650388283
IAH2_2022,GEMN-0097_PHJ89_0023/LH244,10.571149363915348
IAH2_2022,GEMN-0097_PHJ89_0025/LH244,10.72508968899242
IAH2_2022,GEMN-0097_PHJ89_0026/LH244,10.48100031307431
IAH2_2022,GEMN-0097_PHJ89_0027/LH244,10.520953163958024
IAH2_2022,GEMN-0097_PHJ89_0028/LH244,10.768407655199312
IAH2_2022,GEMN-0097_PHJ89_0029/LH244,10.725285883265252
IAH2_2022,GEMN-0097_PHJ89_0033/LH244,10.474969827181125
IAH2_2022,GEMN-0097_PHJ89_0036/LH244,10.822980112283734
IAH2_2022,GEMN-0097_PHJ89_0039/LH244,10.457477822691853
IAH2_2022,GEMN-0097_PHK76_0002/LH244,10.54934101905081
IAH2_2022,GEMN-0097_PHK76_0003/LH244,10.521547203849769
IAH2_2022,GEMN-0097_PHK76_0007/LH244,10.40813381755121
IAH2_2022,GEMN-0097_PHK76_0009/LH244,10.450291903576279
IAH2_2022,GEMN-0097_PHK76_0010/LH244,10.271766324961789
IAH2_2022,GEMN-0097_PHK76_0011/LH244,10.081521296213564
IAH2_2022,GEMN-0097_PHK76_0012/LH244,10.460213441011632
IAH2_2022,GEMN-0097_PHK76_0014/LH244,10.454797797067913
IAH2_2022,GEMN-0097_PHK76_0015/LH244,10.308124221783645
IAH2_2022,GEMN-0097_PHK76_0017/LH244,10.72492429856992
IAH2_2022,GEMN-0097_PHK76_0018/LH244,10.204444683696154
IAH2_2022,GEMN-0097_PHK76_0021/LH244,10.158136232581992
IAH2_2022,GEMN-0097_PHK76_0023/LH244,10.70341929582177
IAH2_2022,GEMN-0097_PHK76_0032/LH244,10.525469631856733
IAH2_2022,GEMN-0097_PHK76_0036/LH244,10.84197442554776
IAH2_2022,GEMN-0097_PHK76_0037/LH244,10.342466059866897
IAH2_2022,GEMN-0097_PHK76_0038/LH244,10.256680730874024
IAH2_2022,GEMN-0097_PHK76_0039/LH244,10.377612475175113
IAH2_2022,GEMN-0097_PHK76_0041/LH244,10.309937280784519
IAH2_2022,GEMN-0097_PHK76_0048/LH244,10.870303772559993
IAH2_2022,GEMN-0097_PHK76_0053/LH244,10.297297719750095
IAH2_2022,GEMN-0097_PHK76_0055/LH244,10.543322211467391
IAH2_2022,GEMN-0097_PHK76_0060/LH244,10.29993709025047
IAH2_2022,GEMN-0097_PHN46_0001/LH244,10.689472783529624
IAH2_2022,GEMN-0097_PHN46_0003/LH244,10.729734838054949
IAH2_2022,GEMN-0097_PHN46_0004/LH244,10.665370428413391
IAH2_2022,GEMN-0097_PHN46_0005/LH244,10.956519605163646
IAH2_2022,GEMN-0097_PHN46_0007/LH244,10.749263429058557
IAH2_2022,GEMN-0097_PHN46_0008/LH244,10.871454813221003
IAH2_2022,GEMN-0097_PHN46_0009/LH244,10.664112377010758
IAH2_2022,GEMN-0097_PHN46_0010/LH244,10.72492429856992
IAH2_2022,GEMN-0097_PHN46_0011/LH244,10.823879743734249
IAH2_2022,GEMN-0097_PHN46_0013/LH244,10.40372822106684
IAH2_2022,GEMN-0097_PHN46_0014/LH244,10.732978278518218
IAH2_2022,GEMN-0097_PHN46_0016/LH244,10.777407057982387
IAH2_2022,GEMN-0097_PHN46_0018/LH244,10.619534910020342
IAH2_2022,GEMN-0097_PHP02_0001/LH244,10.650294548232374
IAH2_2022,GEMN-0097_PHP02_0002/LH244,10.607150200295443
IAH2_2022,GEMN-0097_PHP02_0003/LH244,10.584499892299544
IAH2_2022,GEMN-0097_PHP02_0005/LH244,10.496827611262155
IAH2_2022,GEMN-0097_PHP02_0006/LH244,10.55601718297451
IAH2_2022,GEMN-0097_PHP02_0007/LH244,10.683303242514611
IAH2_2022,GEMN-0098/LH244,10.26231616738868
IAH2_2022,GEMN-0104/LH244,10.680652747632314
IAH2_2022,GEMN-0124/LH244,10.699286400428011
IAH2_2022,GEMN-0135/LH244,10.822186050554533
IAH2_2022,GEMN-0144/LH244,10.964204537705871
IAH2_2022,GEMN-0157/LH244,10.76439325977153
IAH2_2022,GEMN-0177/LH244,10.27702624968191
IAH2_2022,GEMN-0178/LH244,10.110806471444613
IAH2_2022,GEMN-0187/LH244,10.695820762620476
IAH2_2022,GEMN-0192/LH244,10.697157057654357
IAH2_2022,GEMN-0192_LH212HT_0001/LH244,10.304256947947243
IAH2_2022,GEMN-0192_LH212HT_0002/LH244,10.559322672664472
IAH2_2022,GEMN-0192_LH212HT_0006/LH244,10.705449305600657
IAH2_2022,GEMN-0192_LH212HT_0007/LH244,10.662259189875314
IAH2_2022,GEMN-0192_LH212HT_0008/LH244,10.49273372970416
IAH2_2022,GEMN-0192_LH212HT_0010/LH244,10.559107695262998
IAH2_2022,GEMN-0192_LH212HT_0011/LH244,10.70850230935248
IAH2_2022,GEMN-0192_LH212HT_0012/LH244,10.707544297119458
IAH2_2022,GEMN-0192_LH212HT_0013/LH244,10.770713259786888
IAH2_2022,GEMN-0192_LH212HT_0014/LH244,10.69349126116085
IAH2_2022,GEMN-0192_LH212HT_0015/LH244,10.684380965455247
IAH2_2022,GEMN-0192_LH212HT_0016/LH244,10.706528570238204
IAH2_2022,GEMN-0192_LH212HT_0018/LH244,10.66113426236998
IAH2_2022,GEMN-0192_LH212HT_0021/LH244,10.720465873232039
IAH2_2022,GEMN-0192_LH212HT_0023/LH244,10.632925869479967
IAH2_2022,GEMN-0192_LH212HT_0026/LH244,10.494366726990693
IAH2_2022,GEMN-0192_PHJ89_0001/LH244,10.70000907220133
IAH2_2022,GEMN-0192_PHJ89_0002/LH244,10.642190108534628
IAH2_2022,GEMN-0192_PHK76_0002/LH244,10.045441475124925
IAH2_2022,GEMN-0192_PHK76_0004/LH244,10.758459969582267
IAH2_2022,GEMN-0192_PHK76_0005/LH244,10.138975025050204
IAH2_2022,GEMN-0192_PHK76_0006/LH244,9.976928354594964
IAH2_2022,GEMN-0192_PHK76_0007/LH244,10.60529912927292
IAH2_2022,GEMN-0192_PHK76_0008/LH244,10.170994608772613
IAH2_2022,GEMN-0192_PHK76_0009/LH244,10.387683143974908
IAH2_2022,GEMN-0192_PHK76_0010/LH244,10.188574778893138
IAH2_2022,GEMN-0192_PHK76_0011/LH244,10.451713153522105
IAH2_2022,GEMN-0192_PHK76_0012/LH244,10.281317946145565
IAH2_2022,GEMN-0192_PHK76_0013/LH244,10.752413486824441
IAH2_2022,GEMN-0192_PHK76_0014/LH244,10.124311008979967
IAH2_2022,GEMN-0192_PHK76_0015/LH244,10.100192543458299
IAH2_2022,GEMN-0192_PHK76_0016/LH244,10.340797569501575
IAH2_2022,GEMN-0192_PHK76_0017/LH244,10.420153539624327
IAH2_2022,GEMN-0192_PHK76_0018/LH244,10.486038463191665
IAH2_2022,GEMN-0192_PHK76_0019/LH244,10.265005088847545
IAH2_2022,GEMN-0192_PHK76_0021/LH244,10.186403930235574
IAH2_2022,GEMN-0192_PHK76_0025/LH244,10.291232522931487
IAH2_2022,GEMN-0192_PHK76_0027/LH244,10.132857160039228
IAH2_2022,GEMN-0192_PHK76_0028/LH244,10.05677001439498
IAH2_2022,GEMN-0192_PHK76_0030/LH244,9.764942794018852
IAH2_2022,GEMN-0192_PHK76_0032/LH244,10.242565488265681
IAH2_2022,GEMN-0192_PHK76_0033/LH244,10.26718961975779
IAH2_2022,GEMN-0192_PHK76_0035/LH244,10.50592055651334
IAH2_2022,GEMN-0192_PHK76_0036/LH244,10.147565001958736
IAH2_2022,GEMN-0192_PHK76_0037/LH244,10.054124232330057
IAH2_2022,GEMN-0192_PHK76_0041/LH244,10.266646338551796
IAH2_2022,GEMN-0192_PHK76_0044/LH244,10.190403565101192
IAH2_2022,GEMN-0192_PHK76_0045/LH244,10.311580887541044
IAH2_2022,GEMN-0192_PHN46_0001/LH244,10.755733094627015
IAH2_2022,GEMN-0192_PHN46_0002/LH244,10.399102733429029
IAH2_2022,GEMN-0192_PHN46_0003/LH244,10.864426032101239
IAH2_2022,GEMN-0192_PHN46_0004/LH244,10.613419148053023
IAH2_2022,GEMN-0192_PHN46_0005/LH244,10.729956257543204
IAH2_2022,GEMN-0192_PHN46_0006/LH244,10.707112024177842
IAH2_2022,GEMN-0192_PHN46_0007/LH244,10.478826502923202
IAH2_2022,GEMN-0192_PHN46_0008/LH244,10.74574779729019
IAH2_2022,GEMN-0192_PHN46_0009/LH244,10.670065331652086
IAH2_2022,GEMN-0192_PHN46_0010/LH244,10.148751173678777
IAH2_2022,GEMN-0192_PHN46_0011/LH244,10.680813851123578
IAH2_2022,GEMN-0192_PHN46_0012/LH244,10.472073863505278
IAH2_2022,GEMN-0192_PHN46_0014/LH244,10.919479874606784
IAH2_2022,GEMN-0192_PHN46_0015/LH244,10.636120756260832
IAH2_2022,GEMN-0192_PHN46_0017/LH244,10.66015081048205
IAH2_2022,GEMN-0192_PHN46_0018/LH244,10.760148971572502
IAH2_2022,GEMN-0192_PHN46_0019/LH244,10.636203214322688
IAH2_2022,GEMN-0192_PHN46_0020/LH244,10.326788211476297
IAH2_2022,GEMN-0192_PHN46_0025/LH244,10.72571151630098
IAH2_2022,GEMN-0192_PHP02_0001/LH244,10.608892351225004
IAH2_2022,GEMN-0192_PHP02_0003/LH244,10.544170221487786
IAH2_2022,GEMN-0207/LH244,10.674756516040016
IAH2_2022,GEMN-0225/LH244,10.60865030363345
IAH2_2022,GEMN-0225_LH212HT_0002/LH244,10.421857029100812
IAH2_2022,GEMN-0225_LH212HT_0003/LH244,10.392880801409538
IAH2_2022,GEMN-0225_LH212HT_0005/LH244,10.896868954392492
IAH2_2022,GEMN-0225_LH212HT_0006/LH244,10.281528565958512
IAH2_2022,GEMN-0225_LH212HT_0008/LH244,10.833301924779759
IAH2_2022,GEMN-0225_LH212HT_0009/LH244,10.692419234879605
IAH2_2022,GEMN-0225_LH212HT_0015/LH244,10.688656022999307
IAH2_2022,GEMN-0225_LH212HT_0017/LH244,10.521097134385416
IAH2_2022,GEMN-0225_LH212HT_0021/LH244,10.62191760114272
IAH2_2022,GEMN-0225_LH212HT_0022/LH244,10.238371570446699
IAH2_2022,GEMN-0225_LH212HT_0023/LH244,10.885643123481396
IAH2_2022,GEMN-0225_LH212HT_0024/LH244,10.51381818327381
IAH2_2022,GEMN-0225_LH212HT_0025/LH244,10.567477243449078
IAH2_2022,GEMN-0225_LH212HT_0028/LH244,10.794758318296392
IAH2_2022,GEMN-0225_LH212HT_0029/LH244,10.580068263799127
IAH2_2022,GEMN-0225_LH212HT_0033/LH244,10.396499756061667
IAH2_2022,GEMN-0225_LH212HT_0036/LH244,10.280343099469926
IAH2_2022,GEMN-0225_LH212HT_0038/LH244,10.716356711865787
IAH2_2022,GEMN-0225_LH212HT_0040/LH244,10.599795999033862
IAH2_2022,GEMN-0225_LH212HT_0043/LH244,10.482355742906602
IAH2_2022,GEMN-0225_PHJ89_0001/LH244,10.585332647341627
IAH2_2022,GEMN-0225_PHJ89_0002/LH244,10.770843707658617
IAH2_2022,GEMN-0225_PHJ89_0003/LH244,10.743036876731924
IAH2_2022,GEMN-0225_PHJ89_0004/LH244,10.706248415206588
IAH2_2022,GEMN-0225_PHJ89_0005/LH244,10.761886418562991
IAH2_2022,GEMN-0225_PHJ89_0006/LH244,10.685617512300498
IAH2_2022,GEMN-0225_PHJ89_0007/LH244,10.78048186516657
IAH2_2022,GEMN-0225_PHJ89_0008/LH244,10.541450060143521
IAH2_2022,GEMN-0225_PHJ89_0009/LH244,10.623096108159814
IAH2_2022,GEMN-0225_PHJ89_0013/LH244,10.871945076682973
IAH2_2022,GEMN-0225_PHJ89_0014/LH244,10.202497343199614
