X,Y,method,covar,alternative,n,r,CI95%,p-unc,p-corr,p-adjust,r2
Yield_Mg_ha,Longitude_of_Field_Corner_#1 (lower left),spearman,['PRS50'],two-sided,98823,0.07306716427921843,[0.07 0.08],4.680135431278276e-117,1.5304042860279963e-114,bonf,0.005338810495806294
Yield_Mg_ha,Flux_pStGEnG_3,spearman,['PRS50'],two-sided,94762,-0.07424387384262497,[-0.08 -0.07],6.408022668572497e-116,2.0954234126232065e-113,bonf,0.005512152803159613
Yield_Mg_ha,Flow_pEnGMat_1,spearman,['PRS50'],two-sided,94762,-0.07466077734146569,[-0.08 -0.07],3.30982936521575e-117,1.0823142024255502e-114,bonf,0.005574231673231916
Yield_Mg_ha,Flow_pEmeEnJ_1,spearman,['PRS50'],two-sided,94762,0.07527873140740898,[0.07 0.08],3.9711629720529404e-119,1.2985702918613114e-116,bonf,0.005666887402308824
Yield_Mg_ha,Flow_pMatHar_3,spearman,['PRS50'],two-sided,94762,-0.07650242627491127,[-0.08 -0.07],5.597824653873615e-123,1.830488661816672e-120,bonf,0.005852621225948235
Yield_Mg_ha,Eos_pEnJFlo,spearman,['PRS50'],two-sided,94762,0.07837916523922066,[0.07 0.08],5.25261779264154e-129,1.7176060181937834e-126,bonf,0.006143293543597056
Yield_Mg_ha,SDR_pGerEme_6,spearman,['PRS50'],two-sided,94762,-0.07916205209253906,[-0.09 -0.07],1.4533372787967696e-131,4.752412901665437e-129,bonf,0.0062666304915018674
Yield_Mg_ha,Flow_pEnJFlo_2,spearman,['PRS50'],two-sided,94762,-0.08029798097525292,[-0.09 -0.07],2.5421171289969506e-135,8.312723011820029e-133,bonf,0.006447765748702081
Yield_Mg_ha,SDR_pEnGMat_2,spearman,['PRS50'],two-sided,94762,0.08334594733745249,[0.08 0.09],1.1392511167495487e-145,3.7253511517710244e-143,bonf,0.006946546937577403
Yield_Mg_ha,CEC/Sum of Cations me/100g,spearman,['PRS50'],two-sided,78671,0.08384006410971784,[0.08 0.09],1.0714430344205931e-122,3.50361872255534e-120,bonf,0.007029156349921597
Yield_Mg_ha,SDR_pMatHar_1,spearman,['PRS50'],two-sided,94762,0.08481819037654639,[0.08 0.09],8.28753190717791e-151,2.7100229336471767e-148,bonf,0.007194125418752067
Yield_Mg_ha,TT_pEnGMat,spearman,['PRS50'],two-sided,94762,-0.0852140438308797,[-0.09 -0.08],3.32166159057113e-152,1.0861833401167595e-149,bonf,0.007261433266011087
Yield_Mg_ha,FlowNO3_pEmeEnJ_2,spearman,['PRS50'],two-sided,94762,-0.08638383152303707,[-0.09 -0.08],2.2615316380172367e-156,7.395208456316365e-154,bonf,0.0074621663486004524
Yield_Mg_ha,Flux_pFloFla_8,spearman,['PRS50'],two-sided,94762,-0.08690819274066966,[-0.09 -0.08],2.9368825406841287e-158,9.603605908037101e-156,bonf,0.007553033965449387
Yield_Mg_ha,Flow_pEmeEnJ_7,spearman,['PRS50'],two-sided,94762,-0.08852713907953805,[-0.09 -0.08],3.718630066052592e-164,1.2159920315991975e-161,bonf,0.007837054353607873
Yield_Mg_ha,1:1 Soil pH,spearman,['PRS50'],two-sided,79550,-0.0886275038372056,[-0.1  -0.08],1.940462425789194e-138,6.345312132330664e-136,bonf,0.007854834436413894
Yield_Mg_ha,SDR_pFlaFlw_1,spearman,['PRS50'],two-sided,94762,0.0892231156013552,[0.08 0.1 ],1.0027342768907873e-166,3.2789410854328744e-164,bonf,0.007960764357612792
Yield_Mg_ha,Flow_pGerEme_7,spearman,['PRS50'],two-sided,94762,-0.09002268682806137,[-0.1  -0.08],1.0577907505154461e-169,3.458975754185509e-167,bonf,0.008104084143743214
Yield_Mg_ha,T_pFlwStG,spearman,['PRS50'],two-sided,94762,-0.09111227841240022,[-0.1  -0.08],8.40480109087684e-174,2.7483699567167266e-171,bonf,0.00830144727749873
Yield_Mg_ha,yield_pFlaFlw,spearman,['PRS50'],two-sided,94762,-0.0925225336278292,[-0.1  -0.09],3.49774577850207e-179,1.1437628695701769e-176,bonf,0.008560419228912784
Yield_Mg_ha,WDRF Buffer pH,spearman,['PRS50'],two-sided,78671,-0.09263193722962015,[-0.1  -0.09],1.881117032345617e-149,6.151252695770167e-147,bonf,0.008580675794912288
Yield_Mg_ha,Flux_pEnGMat_7,spearman,['PRS50'],two-sided,94762,-0.09373523094878086,[-0.1  -0.09],7.075300877211111e-184,2.3136233868480333e-181,bonf,0.008786293521021286
Yield_Mg_ha,Flow_pFlwStG_1,spearman,['PRS50'],two-sided,94762,-0.09382560933073973,[-0.1  -0.09],3.143608497856114e-184,1.0279599787989492e-181,bonf,0.008803244966284594
Yield_Mg_ha,Flux_pEmeEnJ_2,spearman,['PRS50'],two-sided,94762,-0.09470893007838453,[-0.1  -0.09],1.0861253211339368e-187,3.5516298001079734e-185,bonf,0.00896978143659233
Yield_Mg_ha,SDR_pMatHar_9,spearman,['PRS50'],two-sided,94762,-0.09539404737213251,[-0.1  -0.09],2.1299083734883648e-190,6.964800381306953e-188,bonf,0.009100024274036663
Yield_Mg_ha,Eo_pFloFla,spearman,['PRS50'],two-sided,94762,-0.09561096651411809,[-0.1  -0.09],2.930785989672829e-191,9.58367018623015e-189,bonf,0.00914145691776381
Yield_Mg_ha,%K Sat,spearman,['PRS50'],two-sided,78671,-0.09586135830356675,[-0.1  -0.09],5.858680525851967e-160,1.9157885319535932e-157,bonf,0.009189400015804806
Yield_Mg_ha,Es_pFlaFlw,spearman,['PRS50'],two-sided,94762,-0.09784272425460462,[-0.1  -0.09],3.085106109065114e-200,1.0088296976642923e-197,bonf,0.009573198689562596
Yield_Mg_ha,Runoff_pEmeEnJ,spearman,['PRS50'],two-sided,94762,-0.09790323267322186,[-0.1  -0.09],1.7495622691896847e-200,5.721068620250269e-198,bonf,0.009585042967867016
Yield_Mg_ha,FlowNO3_pEnGMat_6,spearman,['PRS50'],two-sided,94762,0.0982394743856913,[0.09 0.1 ],7.433721467238789e-202,2.4308269197870838e-199,bonf,0.009650994327576897
Yield_Mg_ha,Flux_pGerEme_6,spearman,['PRS50'],two-sided,94762,-0.09901486003564304,[-0.11 -0.09],4.894661451589474e-205,1.6005542946697579e-202,bonf,0.00980394250787798
Yield_Mg_ha,Flow_pGerEme_5,spearman,['PRS50'],two-sided,94762,-0.09974218194029034,[-0.11 -0.09],4.811847729034681e-208,1.5734742073943407e-205,bonf,0.009948502858209982
Yield_Mg_ha,Flow_pEmeEnJ_5,spearman,['PRS50'],two-sided,94762,-0.10056071835567178,[-0.11 -0.09],1.8661114542291513e-211,6.102184455329325e-209,bonf,0.010112458076208742
Yield_Mg_ha,%Mg Sat,spearman,['PRS50'],two-sided,78671,0.10086158810435346,[0.09 0.11],5.99924366173995e-177,1.9617526773889636e-174,bonf,0.010173059954932255
Yield_Mg_ha,SDR_pFloFla_8,spearman,['PRS50'],two-sided,94762,-0.10125005460123906,[-0.11 -0.09],2.3768366121338768e-214,7.772255721677777e-212,bonf,0.010251573556753891
Yield_Mg_ha,SWmm_pFlwStG_4,spearman,['PRS50'],two-sided,94762,-0.10180895003729834,[-0.11 -0.1 ],1.0329318667831467e-216,3.37768720438089e-214,bonf,0.01036506230769711
Yield_Mg_ha,SDR_pFlwStG_1,spearman,['PRS50'],two-sided,94762,0.10238133062251446,[0.1  0.11],3.814371547185179e-219,1.2472994959295536e-216,bonf,0.010481936860036617
Yield_Mg_ha,SDR_pStGEnG_1,spearman,['PRS50'],two-sided,94762,0.10283039532321642,[0.1  0.11],4.604079041696946e-221,1.5055338466349012e-218,bonf,0.010574090202328969
Yield_Mg_ha,SDR_pGerEme_3,spearman,['PRS50'],two-sided,94762,0.10346567183765158,[0.1  0.11],8.6059457331851605e-224,2.8141442547515473e-221,bonf,0.010705145248816607
Yield_Mg_ha,FlowNO3_pEnJFlo_2,spearman,['PRS50'],two-sided,94762,-0.10560674024314916,[-0.11 -0.1 ],4.10433198354869e-233,1.3421165586204217e-230,bonf,0.01115278358478398
Yield_Mg_ha,Es_pEnJFlo,spearman,['PRS50'],two-sided,94762,-0.1056894210968929,[-0.11 -0.1 ],1.7756952978600683e-233,5.806523624002423e-231,bonf,0.01117025373179635
Yield_Mg_ha,Flux_pGerEme_8,spearman,['PRS50'],two-sided,94762,-0.10643960130918838,[-0.11 -0.1 ],8.601619246628744e-237,2.8127294936475997e-234,bonf,0.011329388726858977
Yield_Mg_ha,Flow_pEnJFlo_1,spearman,['PRS50'],two-sided,94762,0.10755933219103583,[0.1  0.11],8.756594639525398e-242,2.863406447124805e-239,bonf,0.011569009941381598
Yield_Mg_ha,PAWmm_pFloFla_1,spearman,['PRS50'],two-sided,94762,0.10907905052071414,[0.1  0.12],1.20609654524684e-248,3.943935702957167e-246,bonf,0.011898239262500507
Yield_Mg_ha,ESW_pEmeEnJ_6,spearman,['PRS50'],two-sided,94762,-0.1092301020068962,[-0.12 -0.1 ],2.4777981498267587e-249,8.102399949933501e-247,bonf,0.01193121518443695
Yield_Mg_ha,T_pFloFla,spearman,['PRS50'],two-sided,94762,-0.10946770452160993,[-0.12 -0.1 ],2.0462392664485636e-250,6.691202401286803e-248,bonf,0.0119831783332305
Yield_Mg_ha,Flow_pFloFla_3,spearman,['PRS50'],two-sided,94762,-0.10970755490419948,[-0.12 -0.1 ],1.6411915135108433e-251,5.366696249180458e-249,bonf,0.012035747603057943
Yield_Mg_ha,Flow_pStGEnG_6,spearman,['PRS50'],two-sided,94762,-0.1098851343341284,[-0.12 -0.1 ],2.52509306833618e-252,8.257054333459309e-250,bonf,0.012074742747629444
Yield_Mg_ha,T_pEnJFlo,spearman,['PRS50'],two-sided,94762,0.11124204929275189,[0.1  0.12],1.401214338394612e-258,4.5819708865503815e-256,bonf,0.01237479353085104
Yield_Mg_ha,Es_pFlwStG,spearman,['PRS50'],two-sided,94762,-0.1113101135436199,[-0.12 -0.11],6.770792315756108e-259,2.2140490872522473e-256,bonf,0.012389941377093554
Yield_Mg_ha,FlowNO3_pFloFla_10,spearman,['PRS50'],two-sided,94762,-0.11134869117461883,[-0.12 -0.11],4.482547274313079e-259,1.465792958700377e-256,bonf,0.012398531026300638
Yield_Mg_ha,TT_pEmeEnJ,spearman,['PRS50'],two-sided,94762,-0.11350927513840027,[-0.12 -0.11],3.300340001662639e-269,1.079211180543683e-266,bonf,0.012884355542445054
Yield_Mg_ha,PAWmm_pGerEme_2,spearman,['PRS50'],two-sided,94762,0.11406919573115124,[0.11 0.12],7.244888262971212e-272,2.3690784619915865e-269,bonf,0.013011781414751691
Yield_Mg_ha,WaterTable_pFloFla,spearman,['PRS50'],two-sided,94762,-0.11437446902552258,[-0.12 -0.11],2.5405875618284624e-273,8.307721327179072e-271,bonf,0.013081519164870223
Yield_Mg_ha,SDR_pEnJFlo_8,spearman,['PRS50'],two-sided,94762,-0.11440778563230765,[-0.12 -0.11],1.7615216420591364e-273,5.760175769533376e-271,bonf,0.01308914141328806
Yield_Mg_ha,% Sand,spearman,['PRS50'],two-sided,75562,-0.11497247185389535,[-0.12 -0.11],1.1781045872793797e-220,3.8524020004035713e-218,bonf,0.013218669284194759
Yield_Mg_ha,SDR_pEnGMat_9,spearman,['PRS50'],two-sided,94762,-0.11571039847126913,[-0.12 -0.11],9.778503756247092e-280,3.1975707282927993e-277,bonf,0.01338889631437988
Yield_Mg_ha,T_pStGEnG,spearman,['PRS50'],two-sided,94762,-0.11629955447215208,[-0.12 -0.11],1.3711328527865941e-282,4.483604428612163e-280,bonf,0.01352558637042107
Yield_Mg_ha,FlowNO3_pEmeEnJ_10,spearman,['PRS50'],two-sided,94762,-0.11825758066126774,[-0.12 -0.11],3.530339232877247e-292,1.1544209291508597e-289,bonf,0.013984855383856245
Yield_Mg_ha,Eo_pMatHar,spearman,['PRS50'],two-sided,94762,-0.11854686620698887,[-0.12 -0.11],1.3095723803600962e-293,4.2823016837775146e-291,bonf,0.01405335948749772
Yield_Mg_ha,AccumulatedTT_pFlwStG,spearman,['PRS50'],two-sided,94762,-0.11882716084878214,[-0.13 -0.11],5.33928941401772e-295,1.7459476383837944e-292,bonf,0.014119894155382343
Yield_Mg_ha,Flux_pEnJFlo_10,spearman,['PRS50'],two-sided,94762,-0.11946885077426486,[-0.13 -0.11],3.4152020266854366e-298,1.1167710627261378e-295,bonf,0.014272806305323566
Yield_Mg_ha,Flow_pFlaFlw_6,spearman,['PRS50'],two-sided,94762,-0.120245280246173,[-0.13 -0.11],4.416085839434691e-302,1.444060069495144e-299,bonf,0.014458927421480682
Yield_Mg_ha,% Silt,spearman,['PRS50'],two-sided,75562,0.12153596707213686,[0.11 0.13],1.6443672383541403e-246,5.377080869418039e-244,bonf,0.014770991292159535
Yield_Mg_ha,Magnesium ppm Mg,spearman,['PRS50'],two-sided,79550,0.12178908308042397,[0.11 0.13],1.7268768964218438e-260,5.646887451299429e-258,bonf,0.01483258075757041
Yield_Mg_ha,Flux_pEnJFlo_3,spearman,['PRS50'],two-sided,94762,-0.12255417032342046,[-0.13 -0.12],0.0,0.0,bonf,0.015019524663661953
Yield_Mg_ha,Flux_pEnJFlo_8,spearman,['PRS50'],two-sided,94762,-0.12296992286746097,[-0.13 -0.12],0.0,0.0,bonf,0.015121601930029302
Yield_Mg_ha,Flux_pFloFla_10,spearman,['PRS50'],two-sided,94762,-0.12381251784045681,[-0.13 -0.12],0.0,0.0,bonf,0.015329539573993436
Yield_Mg_ha,Flow_pFloFla_7,spearman,['PRS50'],two-sided,94762,-0.12406046052860514,[-0.13 -0.12],0.0,0.0,bonf,0.015390997866569594
Yield_Mg_ha,SDR_pGerEme_9,spearman,['PRS50'],two-sided,94762,-0.12437407605428318,[-0.13 -0.12],0.0,0.0,bonf,0.015468910794356616
Yield_Mg_ha,biomass_pFlwStG,spearman,['PRS50'],two-sided,94762,0.12728366630325028,[0.12 0.13],0.0,0.0,bonf,0.01620113170759717
Yield_Mg_ha,Eo_pFlaFlw,spearman,['PRS50'],two-sided,94762,-0.12904173023084015,[-0.14 -0.12],0.0,0.0,bonf,0.016651768140968925
Yield_Mg_ha,Es_pStGEnG,spearman,['PRS50'],two-sided,94762,-0.12942082771167693,[-0.14 -0.12],0.0,0.0,bonf,0.016749750645575563
Yield_Mg_ha,Flow_pFlaFlw_8,spearman,['PRS50'],two-sided,94762,-0.12978652724236092,[-0.14 -0.12],0.0,0.0,bonf,0.016844542653632093
Yield_Mg_ha,% Clay,spearman,['PRS50'],two-sided,75562,0.13010368254379623,[0.12 0.14],1.7488036043960152e-282,5.71858778637497e-280,bonf,0.016926968211456908
Yield_Mg_ha,SDR_pEmeEnJ_7,spearman,['PRS50'],two-sided,94762,-0.13207142520563583,[-0.14 -0.13],0.0,0.0,bonf,0.01744286135584786
Yield_Mg_ha,TT_pGerEme,spearman,['PRS50'],two-sided,94762,-0.13244660079471887,[-0.14 -0.13],0.0,0.0,bonf,0.017542102062075626
Yield_Mg_ha,Flow_pEnJFlo_7,spearman,['PRS50'],two-sided,94762,-0.13425488899961663,[-0.14 -0.13],0.0,0.0,bonf,0.01802437522029938
Yield_Mg_ha,Flux_pEnJFlo_1,spearman,['PRS50'],two-sided,94762,-0.13646916553680769,[-0.14 -0.13],0.0,0.0,bonf,0.01862383314231262
Yield_Mg_ha,Flux_pFlaFlw_6,spearman,['PRS50'],two-sided,94762,0.13781801576287817,[0.13 0.14],0.0,0.0,bonf,0.018993805468816936
Yield_Mg_ha,SDR_pFlaFlw_9,spearman,['PRS50'],two-sided,94762,-0.14020835486199645,[-0.15 -0.13],0.0,0.0,bonf,0.019658382773107524
Yield_Mg_ha,Flow_pFlwStG_8,spearman,['PRS50'],two-sided,94762,-0.14036002837829492,[-0.15 -0.13],0.0,0.0,bonf,0.019700937566355756
Yield_Mg_ha,Eos_pEnGMat,spearman,['PRS50'],two-sided,94762,-0.14335781920122107,[-0.15 -0.14],0.0,0.0,bonf,0.020551464326129986
Yield_Mg_ha,TT_pFloFla,spearman,['PRS50'],two-sided,94762,-0.14455440327766983,[-0.15 -0.14],0.0,0.0,bonf,0.0208959755069632
Yield_Mg_ha,FlowNO3_pFlwStG_6,spearman,['PRS50'],two-sided,94762,0.14723436659255731,[0.14 0.15],0.0,0.0,bonf,0.02167795870591156
Yield_Mg_ha,Sodium ppm Na,spearman,['PRS50'],two-sided,79550,-0.14816066405948378,[-0.15 -0.14],0.0,0.0,bonf,0.021951582374547206
Yield_Mg_ha,FlowNO3_pStGEnG_7,spearman,['PRS50'],two-sided,94762,0.14980040120700844,[0.14 0.16],0.0,0.0,bonf,0.022440160201780694
Yield_Mg_ha,RH2M__quantile__q_0.8,spearman,['PRS50'],two-sided,123517,0.1500657586038347,[0.14 0.16],0.0,0.0,bonf,0.022519731905344387
Yield_Mg_ha,Flow_pMatHar_6,spearman,['PRS50'],two-sided,94762,-0.1507625027948692,[-0.16 -0.14],0.0,0.0,bonf,0.02272933224897294
Yield_Mg_ha,Flux_pGerEme_10,spearman,['PRS50'],two-sided,94762,-0.15232098061389104,[-0.16 -0.15],0.0,0.0,bonf,0.02320168113517737
Yield_Mg_ha,Flow_pStGEnG_2,spearman,['PRS50'],two-sided,94762,-0.1533904342317801,[-0.16 -0.15],0.0,0.0,bonf,0.023528625313814052
Yield_Mg_ha,ALLSKY_SFC_SW_DNI__index_mass_quantile__q_0.7,spearman,['PRS50'],two-sided,123517,-0.163015619051763,[-0.17 -0.16],0.0,0.0,bonf,0.02657409205482952
Yield_Mg_ha,%Na Sat,spearman,['PRS50'],two-sided,78671,-0.16320954323036221,[-0.17 -0.16],0.0,0.0,bonf,0.026637355001463473
Yield_Mg_ha,ESW_pMatHar_8,spearman,['PRS50'],two-sided,94762,-0.1634024657148093,[-0.17 -0.16],0.0,0.0,bonf,0.026700365801679424
Yield_Mg_ha,Flow_pGerEme_4,spearman,['PRS50'],two-sided,94762,-0.16504677403246457,[-0.17 -0.16],0.0,0.0,bonf,0.02724043761852342
Yield_Mg_ha,Eos_pFlwStG,spearman,['PRS50'],two-sided,94762,-0.16529335195057704,[-0.17 -0.16],0.0,0.0,bonf,0.02732189219905733
Yield_Mg_ha,"QV2M__change_quantiles__f_agg_""""var""""__isabs_False__qh_0.4__ql_0.2",spearman,['PRS50'],two-sided,123517,-0.16612674179372722,[-0.17 -0.16],0.0,0.0,bonf,0.027598094338999714
Yield_Mg_ha,LAI_pFlwStG,spearman,['PRS50'],two-sided,94762,0.16684308660732672,[0.16 0.17],0.0,0.0,bonf,0.027836615548659925
Yield_Mg_ha,ALLSKY_SFC_SW_DNI__lempel_ziv_complexity__bins_5,spearman,['PRS50'],two-sided,123517,-0.1670671247116681,[-0.17 -0.16],0.0,0.0,bonf,0.02791142415942406
Yield_Mg_ha,"T2MWET__change_quantiles__f_agg_""""var""""__isabs_False__qh_0.6__ql_0.4",spearman,['PRS50'],two-sided,123517,0.1679498399322842,[0.16 0.17],0.0,0.0,bonf,0.02820714873327989
Yield_Mg_ha,Flow_pEnGMat_2,spearman,['PRS50'],two-sided,94762,-0.16876925017985675,[-0.17 -0.16],0.0,0.0,bonf,0.02848305980627108
Yield_Mg_ha,SDR_pEmeEnJ_9,spearman,['PRS50'],two-sided,94762,-0.16927526315477734,[-0.18 -0.16],0.0,0.0,bonf,0.02865411471611912
Yield_Mg_ha,ALLSKY_SFC_SW_DNI__ar_coefficient__coeff_0__k_10,spearman,['PRS50'],two-sided,123517,-0.17398734259908732,[-0.18 -0.17],0.0,0.0,bonf,0.030271595384692186
Yield_Mg_ha,Flow_pMatHar_7,spearman,['PRS50'],two-sided,94762,-0.17451609318972983,[-0.18 -0.17],0.0,0.0,bonf,0.030455866782206464
Yield_Mg_ha,SDR_pEnJFlo_10,spearman,['PRS50'],two-sided,94762,-0.18064988587142886,[-0.19 -0.17],0.0,0.0,bonf,0.03263438126536027
Yield_Mg_ha,PAWmm_pGerEme_7,spearman,['PRS50'],two-sided,94762,-0.18119214925847985,[-0.19 -0.18],0.0,0.0,bonf,0.03283059495290724
Yield_Mg_ha,"ALLSKY_SFC_PAR_TOT__agg_linear_trend__attr_""""intercept""""__chunk_len_50__f_agg_""""min""""",spearman,['PRS50'],two-sided,123517,-0.18128563787291857,[-0.19 -0.18],0.0,0.0,bonf,0.03286448249899097
Yield_Mg_ha,ESW_pFlwStG_9,spearman,['PRS50'],two-sided,94762,-0.18303842901082468,[-0.19 -0.18],0.0,0.0,bonf,0.033503066494750704
Yield_Mg_ha,Flow_pFlaFlw_7,spearman,['PRS50'],two-sided,94762,-0.1831954107924243,[-0.19 -0.18],0.0,0.0,bonf,0.033560558535405086
Yield_Mg_ha,Eos_pStGEnG,spearman,['PRS50'],two-sided,94762,-0.18323489622552241,[-0.19 -0.18],0.0,0.0,bonf,0.033575027194777965
Yield_Mg_ha,"GWETTOP__agg_linear_trend__attr_""""stderr""""__chunk_len_10__f_agg_""""var""""",spearman,['PRS50'],two-sided,123517,-0.1838416087457146,[-0.19 -0.18],0.0,0.0,bonf,0.0337977371062124
Yield_Mg_ha,"GWETTOP__fft_coefficient__attr_""""abs""""__coeff_65",spearman,['PRS50'],two-sided,123517,-0.18446922622670864,[-0.19 -0.18],0.0,0.0,bonf,0.03402889542468061
Yield_Mg_ha,"GWETTOP__change_quantiles__f_agg_""""mean""""__isabs_True__qh_1.0__ql_0.2",spearman,['PRS50'],two-sided,123517,-0.18868653808150415,[-0.19 -0.18],0.0,0.0,bonf,0.03560260965318292
Yield_Mg_ha,"ALLSKY_SFC_SW_DWN__change_quantiles__f_agg_""""mean""""__isabs_True__qh_0.8__ql_0.2",spearman,['PRS50'],two-sided,123517,0.18886984518493538,[0.18 0.19],0.0,0.0,bonf,0.03567181842018146
Yield_Mg_ha,TT_pFlaFlw,spearman,['PRS50'],two-sided,94762,-0.18922708452369558,[-0.2  -0.18],0.0,0.0,bonf,0.03580688951733783
Yield_Mg_ha,"PS__change_quantiles__f_agg_""""var""""__isabs_False__qh_0.8__ql_0.4",spearman,['PRS50'],two-sided,123517,0.191803473718611,[0.19 0.2 ],0.0,0.0,bonf,0.0367885725305259
Yield_Mg_ha,AccumulatedTT_pEmeEnJ,spearman,['PRS50'],two-sided,94762,-0.1921323059608471,[-0.2  -0.19],0.0,0.0,bonf,0.036914822993832565
Yield_Mg_ha,"ALLSKY_SFC_PAR_TOT__change_quantiles__f_agg_""""mean""""__isabs_True__qh_1.0__ql_0.8",spearman,['PRS50'],two-sided,123517,0.19248202940388237,[0.19 0.2 ],0.0,0.0,bonf,0.03704933164343704
Yield_Mg_ha,"T2M_MAX__fft_coefficient__attr_""""real""""__coeff_43",spearman,['PRS50'],two-sided,123517,0.19464089361039125,[0.19 0.2 ],0.0,0.0,bonf,0.037885077465451646
Yield_Mg_ha,"T2MWET__agg_linear_trend__attr_""""intercept""""__chunk_len_50__f_agg_""""var""""",spearman,['PRS50'],two-sided,123517,0.19474317289018628,[0.19 0.2 ],0.0,0.0,bonf,0.037924903387336985
Yield_Mg_ha,Flow_pFlwStG_7,spearman,['PRS50'],two-sided,94762,-0.19680775494660316,[-0.2  -0.19],0.0,0.0,bonf,0.0387332924071222
Yield_Mg_ha,ALLSKY_SFC_SW_DNI__sum_of_reoccurring_values,spearman,['PRS50'],two-sided,123517,-0.19712608086672873,[-0.2  -0.19],0.0,0.0,bonf,0.038858691757876075
Yield_Mg_ha,ESW_pGerEme_9,spearman,['PRS50'],two-sided,94762,-0.200968685676439,[-0.21 -0.19],0.0,0.0,bonf,0.040388412622515336
Yield_Mg_ha,T2M_MIN__benford_correlation,spearman,['PRS50'],two-sided,123517,0.20262764639299644,[0.2  0.21],0.0,0.0,bonf,0.0410579630827652
Yield_Mg_ha,"T2M_MIN__fft_coefficient__attr_""""abs""""__coeff_4",spearman,['PRS50'],two-sided,123517,0.20371651954738024,[0.2  0.21],0.0,0.0,bonf,0.04150042033649815
Yield_Mg_ha,yield_pEnGMat,spearman,['PRS50'],two-sided,94762,0.20389755456327696,[0.2  0.21],0.0,0.0,bonf,0.041574212756884506
Yield_Mg_ha,Organic Matter LOI %,spearman,['PRS50'],two-sided,75562,0.20393723163290034,[0.2  0.21],0.0,0.0,bonf,0.04159039444609125
Yield_Mg_ha,ALLSKY_SFC_SW_DNI__quantile__q_0.1,spearman,['PRS50'],two-sided,123517,-0.20797441216484816,[-0.21 -0.2 ],0.0,0.0,bonf,0.04325335611531414
Yield_Mg_ha,"PS__change_quantiles__f_agg_""""var""""__isabs_False__qh_1.0__ql_0.0",spearman,['PRS50'],two-sided,123517,0.20856152649967102,[0.2  0.21],0.0,0.0,bonf,0.043497910335872976
Yield_Mg_ha,"ALLSKY_SFC_PAR_TOT__fft_aggregated__aggtype_""""skew""""",spearman,['PRS50'],two-sided,123517,-0.20928244564574724,[-0.21 -0.2 ],0.0,0.0,bonf,0.04379914205546515
Yield_Mg_ha,FlowNO3_pFlaFlw_7,spearman,['PRS50'],two-sided,94762,0.2099134451909777,[0.2  0.22],0.0,0.0,bonf,0.0440636544719456
Yield_Mg_ha,"PS__fft_coefficient__attr_""""angle""""__coeff_2",spearman,['PRS50'],two-sided,123517,-0.21075924669132973,[-0.22 -0.21],0.0,0.0,bonf,0.04441946006589678
Yield_Mg_ha,"ALLSKY_SFC_SW_DWN__change_quantiles__f_agg_""""var""""__isabs_True__qh_0.2__ql_0.0",spearman,['PRS50'],two-sided,123517,-0.21099663496907475,[-0.22 -0.21],0.0,0.0,bonf,0.04451957996827298
Yield_Mg_ha,"ALLSKY_SFC_PAR_TOT__change_quantiles__f_agg_""""var""""__isabs_True__qh_1.0__ql_0.2",spearman,['PRS50'],two-sided,123517,0.21179132069607048,[0.21 0.22],0.0,0.0,bonf,0.044855563522185775
Yield_Mg_ha,SWmm_pFlaFlw_10,spearman,['PRS50'],two-sided,94762,-0.21356145563892928,[-0.22 -0.21],0.0,0.0,bonf,0.04560849533461836
Yield_Mg_ha,"T2M_MIN__change_quantiles__f_agg_""""var""""__isabs_True__qh_1.0__ql_0.4",spearman,['PRS50'],two-sided,123517,0.21454687076776086,[0.21 0.22],0.0,0.0,bonf,0.04603035975623828
Yield_Mg_ha,RH2M__permutation_entropy__dimension_5__tau_1,spearman,['PRS50'],two-sided,123517,0.21509298699354085,[0.21 0.22],0.0,0.0,bonf,0.04626499305380353
Yield_Mg_ha,Flow_pStGEnG_1,spearman,['PRS50'],two-sided,94762,-0.21681628931185484,[-0.22 -0.21],0.0,0.0,bonf,0.04700930331096194
Yield_Mg_ha,"ALLSKY_SFC_SW_DWN__fft_coefficient__attr_""""abs""""__coeff_57",spearman,['PRS50'],two-sided,123517,-0.21977166754218908,[-0.23 -0.21],0.0,0.0,bonf,0.048299585854274484
Yield_Mg_ha,"WS2M__agg_linear_trend__attr_""""slope""""__chunk_len_50__f_agg_""""var""""",spearman,['PRS50'],two-sided,123517,-0.2198870372985703,[-0.23 -0.21],0.0,0.0,bonf,0.04835030917194284
Yield_Mg_ha,"ALLSKY_SFC_SW_DNI__fft_aggregated__aggtype_""""centroid""""",spearman,['PRS50'],two-sided,123517,0.22135122008418529,[0.22 0.23],0.0,0.0,bonf,0.04899636263275743
Yield_Mg_ha,"ALLSKY_SFC_SW_DNI__change_quantiles__f_agg_""""var""""__isabs_False__qh_0.4__ql_0.2",spearman,['PRS50'],two-sided,123517,-0.22153336491546513,[-0.23 -0.22],0.0,0.0,bonf,0.04907703177076864
Yield_Mg_ha,Latitude_of_Field_Corner_#1 (lower left),spearman,['PRS50'],two-sided,98823,0.2219009778207516,[0.22 0.23],0.0,0.0,bonf,0.04924004395780569
Yield_Mg_ha,E Depth,spearman,['PRS50'],two-sided,79550,-0.2234062764082615,[-0.23 -0.22],0.0,0.0,bonf,0.04991036433860454
